,Unnamed: 0,Event,Date,WeightClass,Winner,Result,Loser,Method,Method_Notes,Round,Time,ConvertedTime,isTitleBout,WinStreak,Winner_Pre_Elo,Loser_Pre_Elo,Loser_brokenStreak,Winner_Post_Elo,Loser_Post_Elo,K_Value,Winner_winStreak
6064,6192,/wiki/UFC_on_ESPN:_The_Korean_Zombie_vs._Ige,2021-06-19,Light Heavyweight,Nicolae Negumereanu,def,Aleksa Camur,DECISION,"Decision (split) (29–28, 28–29, 29–28)",3.0,5:00,300.0,False,0,1153.772848773353,1197.0798526792225,0.0,1194.8330688882284,1156.0196325643471,73.06049901360689,1.0
6065,6193,/wiki/UFC_on_ESPN:_The_Korean_Zombie_vs._Ige,2021-06-19,Women's Strawweight,Virna Jandiroba,def,Kanako Murata,INJURY,TKO (arm injury),2.0,5:00,300.0,False,0,1228.2002426096271,1234.0323809685021,1.0,1265.343640192383,1196.8889833857463,73.06049901360689,1.0
6066,6194,/wiki/UFC_on_ESPN:_The_Korean_Zombie_vs._Ige,2021-06-19,Welterweight,Khaos Williams,def,Matthew Semelsberger,UD,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,5:00,300.0,False,0,1295.8126195052128,1293.6327217881421,2.0,1335.0177563099003,1254.4275849834546,78.90533893469544,1.0
6067,6195,/wiki/UFC_on_ESPN:_The_Korean_Zombie_vs._Ige,2021-06-19,Heavyweight,Josh Parisian,def,Roque Martinez,DECISION,"Decision (split) (28–29, 29–28, 29–28)",3.0,5:00,300.0,False,0,1156.1747456745022,1118.0465985642936,0.0,1188.7121222623246,1085.5092219764713,73.06049901360689,1.0
6068,6196,/wiki/UFC_on_ESPN:_The_Korean_Zombie_vs._Ige,2021-06-19,Lightweight,Ricky Glenn,def,Joaquim Silva,KO,KO (punches),1.0,0:37,37.0,False,0,1217.248049346963,1255.1349764980646,0.0,1281.4341012985192,1190.9489245465084,115.79480256164912,1.0
6069,6197,/wiki/UFC_on_ESPN:_The_Korean_Zombie_vs._Ige,2021-06-19,Women's Flyweight,Casey O'Neill,def,Lara Procópio,SUB,Technical Submission (rear-naked choke),3.0,2:54,174.0,False,0,1232.8515484280083,1210.5360195285018,1.0,1271.9890091503094,1173.613886771614,78.90533893469544,2.0
6070,6198,/wiki/UFC_Fight_Night:_Gane_vs._Volkov,2021-06-26,Heavyweight,Ciryl Gane,def,Alexander Volkov,UD,"Decision (unanimous) (50–45, 50–45, 49–46)",5.0,5:00,300.0,False,0,1433.9358421179097,1450.4322776781864,2.0,1489.2450849264355,1409.1019939544824,78.91638656593912,6.0
6071,6199,/wiki/UFC_Fight_Night:_Gane_vs._Volkov,2021-06-26,Heavyweight,Tanner Boser,def,Ovince Saint Preux,KO,KO (punches),2.0,2:31,151.0,False,0,1209.2421159403887,1292.2738705047645,0.0,1267.8776255253822,1233.638360919771,94.99194679233413,1.0
6072,6200,/wiki/UFC_Fight_Night:_Gane_vs._Volkov,2021-06-26,Bantamweight,Timur Valiev,def,Raoni Barcelos,MD,"Decision (majority) (28–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1226.4444491476688,1382.3583563796224,5.0,1281.4714101484421,1330.4461290204024,73.07072830179548,2.0
6073,6201,/wiki/UFC_Fight_Night:_Gane_vs._Volkov,2021-06-26,Featherweight,Andre Fili,vs,Daniel Pineda,NC,No Contest (accidental eye poke),2.0,0:46,46.0,False,0,1295.232685531046,1206.856715127764,0.0,1286.134692372658,1215.9547082861518,73.07072830179548,0.0
6074,6202,/wiki/UFC_Fight_Night:_Gane_vs._Volkov,2021-06-26,Welterweight,Tim Means,def,Nicolas Dalby,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1334.9061701019275,1259.4936720996795,1.0,1369.7665603714322,1228.4680488623133,78.91638656593912,3.0
6075,6203,/wiki/UFC_Fight_Night:_Gane_vs._Volkov,2021-06-26,Lightweight,Renato Moicano,def,Jai Herbert,SUB,Submission (rear-naked choke),2.0,4:34,274.0,False,0,1273.950318068686,1185.0044598233414,0.0,1303.521994966664,1155.4327829253637,78.91638656593912,1.0
6076,6204,/wiki/UFC_Fight_Night:_Gane_vs._Volkov,2021-06-26,Light Heavyweight,Kennedy Nzechukwu,def,Danilo Marques,TKO,TKO (punches),3.0,0:20,20.0,False,0,1250.0955130483335,1263.0195338770695,2.0,1296.079174786667,1222.0942386311337,78.91638656593912,3.0
6077,6205,/wiki/UFC_Fight_Night:_Gane_vs._Volkov,2021-06-26,Welterweight,Shavkat Rakhmonov,def,Michel Prazeres,SUB,Submission (rear-naked choke),2.0,2:10,130.0,False,0,1256.0908806467528,1428.9014862751924,0.0,1317.1589399612715,1371.2901095633824,78.91638656593912,2.0
6078,6206,/wiki/UFC_Fight_Night:_Gane_vs._Volkov,2021-06-26,Welterweight,Jeremiah Wells,def,Warlley Alves,KO,KO (punches),2.0,0:30,30.0,False,0,1200.0,1341.6134728112058,1.0,1265.8498355024722,1275.7636373087337,94.99194679233413,1.0
6079,6207,/wiki/UFC_Fight_Night:_Gane_vs._Volkov,2021-06-26,Light Heavyweight,Marcin Prachnio,def,Ike Villanueva,TKO,TKO (body kick),2.0,0:56,56.0,False,0,1127.2426046628207,1151.8627805733279,1.0,1172.0272136623564,1109.6131494416904,78.91638656593912,2.0
6080,6208,/wiki/UFC_Fight_Night:_Gane_vs._Volkov,2021-06-26,Women’s Bantamweight,Julia Avila,def,Julija Stoliarenko,SUB,Submission (rear-naked choke),3.0,4:19,259.0,False,0,1225.6799600580257,1131.7706833673838,0.0,1254.725250432459,1102.7253929929504,78.91638656593912,1.0
6081,6209,/wiki/UFC_Fight_Night:_Gane_vs._Volkov,2021-06-26,Featherweight,Charles Rosa,def,Justin Jaynes,DECISION,"Decision (split) (30–27, 28–29, 29–28)",3.0,5:00,300.0,False,0,1200.5335702389366,1133.8267850649172,0.0,1230.1391757489937,1104.22117955486,73.07072830179548,1.0
6082,6210,/wiki/UFC_Fight_Night:_Gane_vs._Volkov,2021-06-26,Lightweight,Damir Hadžović,def,Yancy Medeiros,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1195.7864339377757,1260.0728935998436,0.0,1242.4634332054113,1213.395894332208,78.91638656593912,1.0
6083,6211,/wiki/UFC_264,2021-07-10,Lightweight,Dustin Poirier,def,Conor Mcgregor,TKO,TKO (doctor stoppage),1.0,5:00,300.0,False,0,1626.5743730962338,1533.255130988213,0.0,1659.2889006427363,1504.1393179350782,78.93848646901942,3.0
6084,6212,/wiki/UFC_264,2021-07-10,Welterweight,Gilbert Burns,def,Stephen Thompson,UD,"Decision (unanimous) (29–27, 29–28, 29–28)",3.0,5:00,300.0,False,0,1552.6899203951534,1497.4941209564215,2.0,1585.9410558217767,1464.2429855297983,78.93848646901942,1.0
6085,6213,/wiki/UFC_264,2021-07-10,Heavyweight,Tai Tuivasa,def,Greg Hardy,KO,KO (punches),1.0,1:07,67.0,False,0,1305.7274855221203,1281.4730603261098,0.0,1365.0308932224923,1228.6932385920657,113.4679833666175,3.0
6086,6214,/wiki/UFC_264,2021-07-10,Catchweight (139.5 lb),Irene Aldana,def,Yana Kunitskaya,TKO,TKO (punches),1.0,4:35,275.0,False,0,1282.0921208379225,1307.5488115106668,2.0,1325.33053785907,1264.3103944895192,80.58303827045732,1.0
6087,6215,/wiki/UFC_264,2021-07-10,Bantamweight,Sean O'Malley,def,Kris Moutinho,TKO,TKO (punches),3.0,4:33,273.0,False,0,1367.8914098732535,1200.0,0.0,1390.9510566862589,1178.2456162141457,78.93848646901942,2.0
6088,6216,/wiki/UFC_264,2021-07-10,Welterweight,Max Griffin,def,Carlos Condit,UD,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,5:00,300.0,False,0,1277.8507199757807,1342.7380027975662,2.0,1330.3857838877423,1295.9819829399999,78.93848646901942,3.0
6089,6217,/wiki/UFC_264,2021-07-10,Welterweight,Michel Pereira,def,Niko Price,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1305.3451747339593,1318.2370313143545,0.0,1351.3376139567908,1277.3039241384631,78.93848646901942,3.0
6090,6218,/wiki/UFC_264,2021-07-10,Featherweight,Ilia Topuria,def,Ryan Hall,KO,KO (punches),1.0,4:47,287.0,False,0,1303.2935306680222,1389.611947318391,4.0,1370.3900563080085,1329.896278361479,96.04791613657156,3.0
6091,6219,/wiki/UFC_264,2021-07-10,Middleweight,Dricus Du Plessis,def,Trevin Giles,KO,KO (punches),2.0,1:41,101.0,False,0,1248.6873678105055,1337.8804924787707,3.0,1311.6987782496137,1278.4357656494235,95.01854852752338,2.0
6092,6220,/wiki/UFC_264,2021-07-10,Women's Flyweight,Jennifer Maia,def,Jessica Eye,UD,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,5:00,300.0,False,0,1242.3168176109116,1187.2272403995828,0.0,1275.579721119091,1153.9643368914035,78.93848646901942,1.0
6093,6221,/wiki/UFC_264,2021-07-10,Middleweight,Brad Tavares,def,Omari Akhmedov,DECISION,"Decision (split) (28–29, 29–28, 29–28)",3.0,5:00,300.0,False,0,1351.1283928095095,1397.029264342172,1.0,1394.9550048996261,1355.6834038797977,73.09119117501798,2.0
6094,6222,/wiki/UFC_264,2021-07-10,Flyweight,Zhalgas Zhumagulov,def,Jerome Rivera,SUB,Submission (guillotine choke),1.0,2:02,122.0,False,0,1128.6930800743596,1074.0236520121543,0.0,1166.9434453730264,1035.7732867134876,90.64769529525731,1.0
6095,6223,/wiki/UFC_on_ESPN:_Makhachev_vs._Mois%C3%A9s,2021-07-17,Lightweight,Islam Makhachev,def,Thiago Moisés,SUB,Submission (rear-naked choke),4.0,2:38,158.0,False,0,1521.1180014286256,1334.4089009429722,3.0,1551.3292609041941,1314.3166879172552,78.94953874128919,8.0
6096,6224,/wiki/UFC_on_ESPN:_Makhachev_vs._Mois%C3%A9s,2021-07-17,Women's Bantamweight,Miesha Tate,def,Marion Reneau,TKO,TKO (punches),3.0,1:53,113.0,False,0,1271.9741549185428,1155.4424876959347,0.0,1298.6840034331276,1128.73263918135,78.94953874128919,1.0
6097,6225,/wiki/UFC_on_ESPN:_Makhachev_vs._Mois%C3%A9s,2021-07-17,Lightweight,Mateusz Gamrot,def,Jeremy Stephens,SUB,Submission (kimura),1.0,1:05,65.0,False,0,1231.9469453524252,1271.92879892755,0.0,1287.7173945694094,1219.3151675907723,94.410490078125,2.0
6098,6226,/wiki/UFC_on_ESPN:_Makhachev_vs._Mois%C3%A9s,2021-07-17,Middleweight,Rodolfo Vieira,def,Dustin Stoltzfus,SUB,Submission (rear-naked choke),3.0,1:54,114.0,False,0,1228.3211560166058,1157.5361713995294,0.0,1259.8629693448352,1125.9943580713,78.94953874128919,1.0
6099,6227,/wiki/UFC_on_ESPN:_Makhachev_vs._Mois%C3%A9s,2021-07-17,Featherweight,Billy Quarantillo,def,Gabriel Benítez,TKO,TKO (punches),3.0,3:40,220.0,False,0,1275.9583619371779,1269.910044381554,1.0,1314.7460058814656,1231.1224004372662,78.94953874128919,1.0
6100,6228,/wiki/UFC_on_ESPN:_Makhachev_vs._Mois%C3%A9s,2021-07-17,Welterweight,Daniel Rodriguez,def,Preston Parsons,TKO,TKO (punches),1.0,3:47,227.0,False,0,1325.5643269712725,1200.0,0.0,1354.5746018101852,1172.631816189705,83.75230234805096,2.0
6101,6229,/wiki/UFC_on_ESPN:_Makhachev_vs._Mois%C3%A9s,2021-07-17,Women's Strawweight,Amanda Lemos,def,Montserrat Ruiz,TKO,TKO (punches),1.0,0:35,35.0,False,0,1303.8814562600937,1239.3809301940632,1.0,1350.744073828918,1200.03417282991,96.38422854665723,4.0
6102,6230,/wiki/UFC_on_ESPN:_Makhachev_vs._Mois%C3%A9s,2021-07-17,Bantamweight,Sergey Morozov,def,Khalid Taha,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1160.6655123614962,1188.5124907191846,0.0,1203.2974286933033,1145.8805743873775,78.94953874128919,1.0
6103,6231,/wiki/UFC_on_ESPN:_Makhachev_vs._Mois%C3%A9s,2021-07-17,Flyweight,Malcolm Gordon,def,Francisco Figueiredo,UD,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,5:00,300.0,False,0,1108.9824310235892,1235.0325077870882,1.0,1162.1817523576772,1181.8331864530003,78.94953874128919,1.0
6104,6232,/wiki/UFC_on_ESPN:_Makhachev_vs._Mois%C3%A9s,2021-07-17,Heavyweight,Rodrigo Nascimento,vs,Alan Baudot,NC,No Contest (overturned),2.0,1:29,89.0,False,0,1178.7995399784627,1160.3611303795728,0.0,1176.8616123505656,1162.29905800747,73.10142476045296,0.0
6105,6233,/wiki/UFC_on_ESPN:_Sandhagen_vs._Dillashaw,2021-07-24,Bantamweight,T.J. Dillashaw,def,Cory Sandhagen,DECISION,"Decision (split) (47–48, 48–47, 48–47)",5.0,5:00,300.0,False,0,1499.3837415683086,1517.5602926795864,2.0,1537.8502950380587,1479.0937392098363,73.1116597787045,1.0
6106,6234,/wiki/UFC_on_ESPN:_Sandhagen_vs._Dillashaw,2021-07-24,Bantamweight,Raulian Paiva,def,Kyler Phillips,MD,"Decision (majority) (29–28, 29–28, 28–28)",3.0,5:00,300.0,False,0,1227.7489977986208,1334.8436389842127,3.0,1281.097638738545,1287.3635384680824,73.1116597787045,3.0
6107,6235,/wiki/UFC_on_ESPN:_Sandhagen_vs._Dillashaw,2021-07-24,Featherweight,Darren Elkins,def,Darrick Minner,TKO,TKO (punches),2.0,3:48,228.0,False,0,1328.1356158878607,1265.2573020482466,2.0,1362.4925662428382,1232.8450847322304,78.96059256100087,2.0
6108,6236,/wiki/UFC_on_ESPN:_Sandhagen_vs._Dillashaw,2021-07-24,Women’s Flyweight,Maycee Barber,def,Miranda Maverick,DECISION,"Decision (split) (28–29, 29–28, 29–28)",3.0,5:00,300.0,False,0,1234.3522499879853,1284.7244599232556,2.0,1276.1712235997293,1242.9054863115116,73.1116597787045,1.0
6109,6237,/wiki/UFC_on_ESPN:_Sandhagen_vs._Dillashaw,2021-07-24,Bantamweight,Adrian Yañez,def,Randy Costa,TKO,TKO (punches),2.0,2:11,131.0,False,0,1297.7254782011312,1254.3253792002276,2.0,1336.5729217234918,1219.7512927616724,78.96059256100087,3.0
6110,6238,/wiki/UFC_on_ESPN:_Sandhagen_vs._Dillashaw,2021-07-24,Middleweight,Brendan Allen,def,Punahele Soriano,UD,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,300.0,False,0,1330.5266244936488,1289.7010297230436,2.0,1367.480745734479,1254.8386511939584,78.96059256100087,2.0
6111,6239,/wiki/UFC_on_ESPN:_Sandhagen_vs._Dillashaw,2021-07-24,Middleweight,Nassourdine Imavov,def,Ian Heinisch,TKO,TKO (punches),2.0,3:09,189.0,False,0,1204.8098540646313,1272.2317509633879,0.0,1251.856788518538,1225.1848165094812,78.96059256100087,1.0
6112,6240,/wiki/UFC_on_ESPN:_Sandhagen_vs._Dillashaw,2021-07-24,Welterweight,Mickey Gall,def,Jordan Williams,SUB,Submission (rear-naked choke),1.0,2:57,177.0,False,0,1253.7479864937345,1160.750384009137,0.0,1285.894691460053,1128.6036790428184,87.05405329850348,1.0
6113,6241,/wiki/UFC_on_ESPN:_Sandhagen_vs._Dillashaw,2021-07-24,Bantamweight,Julio Arce,def,Andre Ewell,TKO,TKO (punches),2.0,3:45,225.0,False,0,1223.8450164591059,1247.025691560756,0.0,1265.9555107015597,1204.9151973183023,78.96059256100087,1.0
6114,6242,/wiki/UFC_on_ESPN:_Sandhagen_vs._Dillashaw,2021-07-24,Women’s Flyweight,Sijara Eubanks,def,Elise Reed,TKO,TKO (punches),1.0,3:49,229.0,False,0,1192.3279326232623,1200.0,0.0,1235.0673813825556,1157.2605512407067,83.6324276208601,1.0
6115,6243,/wiki/UFC_on_ESPN:_Sandhagen_vs._Dillashaw,2021-07-24,Women’s Strawweight,Diana Belbiţă,def,Hannah Goldy,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1120.5727410246357,1161.0849301671342,0.0,1164.635825245629,1117.021845946141,78.96059256100087,1.0
6116,6244,/wiki/UFC_on_ESPN:_Hall_vs._Strickland,2021-07-31,Middleweight,Sean Strickland,def,Uriah Hall,UD,"Decision (unanimous) (50–44, 50–45, 49–46)",5.0,5:00,300.0,False,0,1444.131872901026,1447.2781909545258,4.0,1494.433236237077,1407.4347998038065,78.97164792837113,5.0
6117,6245,/wiki/UFC_on_ESPN:_Hall_vs._Strickland,2021-07-31,Women’s Strawweight,Cheyanne Buys,def,Gloria De Paula,TKO,TKO (head kick and punches),1.0,1:00,60.0,False,0,1200.0,1152.3130237223666,0.0,1240.9200106950261,1111.3930130273404,94.76597751404536,1.0
6118,6246,/wiki/UFC_on_ESPN:_Hall_vs._Strickland,2021-07-31,Welterweight,Jared Gooden,def,Niklas Stolze,KO,KO (punch),1.0,1:08,68.0,False,0,1127.4239512983786,1172.2121344411466,0.0,1191.4135231070227,1108.2225626325026,113.43643501809854,1.0
6119,6247,/wiki/UFC_on_ESPN:_Hall_vs._Strickland,2021-07-31,Featherweight,Melsik Baghdasaryan,def,Collin Anglin,TKO,TKO (head kick and punches),2.0,1:50,110.0,False,0,1200.0,1200.0,0.0,1239.4858239641856,1160.5141760358144,78.97164792837113,1.0
6120,6248,/wiki/UFC_on_ESPN:_Hall_vs._Strickland,2021-07-31,Welterweight,Jason Witt,def,Bryan Barberena,MD,"Decision (majority) (28–28, 29–27, 29–28)",3.0,5:00,300.0,False,0,1144.5216643673002,1264.7237058006328,1.0,1193.2499521754419,1215.9954179924912,73.12189622997326,1.0
6121,6249,/wiki/UFC_on_ESPN:_Hall_vs._Strickland,2021-07-31,Lightweight,Chris Gruetzemacher,def,Rafa García,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1178.24975741705,1169.4475534852595,0.0,1216.7354307131886,1130.961880189121,78.97164792837113,1.0
6122,6250,/wiki/UFC_on_ESPN:_Hall_vs._Strickland,2021-07-31,Featherweight,Kai Kamaka Iii,vs,Danny Chavez,DRAW,"Draw (majority) (29–27, 28–28, 28–28)",3.0,5:00,300.0,False,0,1146.684261344194,1194.4060207634827,0.0,1151.6747192461876,1189.4155628614892,73.12189622997326,0.0
6123,6251,/wiki/UFC_on_ESPN:_Hall_vs._Strickland,2021-07-31,Women’s Strawweight,Jinh Yu Frey,def,Ashley Yoder,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1173.229219541215,1161.5833979611102,1.0,1213.681765839178,1123.42061843473,78.97164792837113,2.0
6124,6252,/wiki/UFC_on_ESPN:_Hall_vs._Strickland,2021-07-31,Flyweight,Zarrukh Adashev,def,Ryan Benoit,UD,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,300.0,False,0,1106.513126331399,1145.6814815449331,0.0,1150.4316449564876,1101.7629629198445,78.97164792837113,1.0
6125,6253,/wiki/UFC_on_ESPN:_Hall_vs._Strickland,2021-07-31,Catchweight (173.5 lb),Philip Rowe,def,Orion Cosce,TKO,TKO (punches),2.0,4:21,261.0,False,0,1156.859129884545,1200.0,0.0,1201.2228417086199,1155.636288175925,78.97164792837113,1.0
6126,6254,/wiki/UFC_265,2021-08-07,Heavyweight,Ciryl Gane,def,Derrick Lewis,TKO,TKO (punches),3.0,4:11,251.0,False,0,1489.2450849264355,1586.7478929323547,4.0,1560.5852081890978,1536.4559210820753,78.98270484361663,7.0
6127,6255,/wiki/UFC_265,2021-08-07,Bantamweight,José Aldo,def,Pedro Munhoz,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1424.3521353550038,1415.9493246126335,1.0,1465.2007522395957,1377.4128935894337,78.98270484361663,2.0
6128,6256,/wiki/UFC_265,2021-08-07,Welterweight,Vicente Luque,def,Michael Chiesa,SUB,Submission (D’Arce choke),1.0,3:25,205.0,False,0,1555.7837489089627,1515.6466745593193,4.0,1600.70431425862,1477.9305016870346,85.23550231040296,4.0
6129,6258,/wiki/UFC_265,2021-08-07,Bantamweight,Song Yadong,def,Casey Kenney,DECISION,"Decision (split) (28–29, 29–28, 30–27)",3.0,5:00,300.0,False,0,1365.0801569480943,1333.028591384714,0.0,1398.2824745931641,1299.8262737396442,73.13213411445984,1.0
6130,6259,/wiki/UFC_265,2021-08-07,Lightweight,Rafael Fiziev,def,Bobby Green,UD,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,5:00,300.0,False,0,1321.2022078810974,1294.568330092702,0.0,1364.6384687944164,1258.098407847057,78.98270484361663,4.0
6131,6260,/wiki/UFC_265,2021-08-07,Bantamweight,Vince Morales,def,Drako Rodriguez,UD,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,5:00,300.0,False,0,1140.841865846149,1140.8319022854675,0.0,1180.3320857573494,1101.341682374267,78.98270484361663,1.0
6132,6261,/wiki/UFC_265,2021-08-07,Light Heavyweight,Alonzo Menifield,def,Ed Herman,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1251.1626526116338,1302.8280323434913,3.0,1299.2029160551126,1257.5070290949263,78.98270484361663,2.0
6133,6262,/wiki/UFC_265,2021-08-07,Women's Strawweight,Jessica Penne,def,Karolina Kowalkiewicz,SUB,Submission (armbar),1.0,4:32,272.0,False,0,1175.7861878851108,1174.3763808239005,0.0,1218.4499509347443,1134.1275477582085,80.82563462330103,2.0
6134,6263,/wiki/UFC_265,2021-08-07,Catchweight (129 lb),Manel Kape,def,Ode' Osbourne,KO,KO (flying knee and punches),1.0,4:44,284.0,False,0,1146.274273839245,1211.8615812112726,1.0,1203.4307307708016,1154.705124279716,96.33939800678178,1.0
6135,6264,/wiki/UFC_265,2021-08-07,Bantamweight,Miles Johns,def,Anderson Dos Santos,KO,KO (punch),3.0,1:16,76.0,False,0,1245.5479723891365,1169.9631773297658,1.0,1285.1437921167428,1132.6086304169296,95.0717743487978,2.0
6136,6265,/wiki/UFC_265,2021-08-07,Women's Flyweight,Melissa Gatto,def,Victoria Leonardo,TKO,TKO (doctor stoppage),2.0,5:00,300.0,False,0,1200.0,1160.6655123614962,0.0,1235.03939262995,1125.6261197315462,78.98270484361663,1.0
6137,6266,/wiki/UFC_265,2021-08-07,Bantamweight,Johnny Muñoz Jr.,def,Jamey Simmons,SUB,Submission (rear-naked choke),2.0,2:35,155.0,False,0,1160.8005918797933,1175.0504046230153,0.0,1201.9107452212984,1133.94025128151,78.98270484361663,1.0
6138,6267,/wiki/UFC_on_ESPN:_Cannonier_vs._Gastelum,2021-08-21,Middleweight,Jared Cannonier,def,Kelvin Gastelum,UD,"Decision (unanimous) (48–47, 48–47, 48–47)",5.0,5:00,300.0,False,0,1354.6151884855838,1392.9182783641838,0.0,1398.4549916412195,1349.078475208548,79.00482331860034,1.0
6139,6268,/wiki/UFC_on_ESPN:_Cannonier_vs._Gastelum,2021-08-21,Lightweight,Mark Madsen,def,Clay Guida,DECISION,"Decision (split) (29–28, 28–29, 30–27)",3.0,5:00,300.0,False,0,1278.7327508765657,1261.4628252239677,1.0,1317.7887613357118,1226.7031149541688,73.15261418388921,3.0
6140,6269,/wiki/UFC_on_ESPN:_Cannonier_vs._Gastelum,2021-08-21,Heavyweight,Parker Porter,def,Chase Sherman,UD,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,300.0,False,0,1203.5692584417725,1113.3502795370473,0.0,1234.8066933632917,1083.8810013091988,79.00482331860034,2.0
6141,6270,/wiki/UFC_on_ESPN:_Cannonier_vs._Gastelum,2021-08-21,Catchweight (138.5 lb),Saidyokub Kakhramonov,def,Trevin Jones,SUB,Technical Submission (guillotine choke),3.0,4:39,279.0,False,0,1200.0,1245.26710793603,1.0,1244.6202236229992,1200.6468843130308,79.00482331860034,1.0
6142,6271,/wiki/UFC_on_ESPN:_Cannonier_vs._Gastelum,2021-08-21,Lightweight,Vinc Pichel,def,Austin Hubbard,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1379.2704028731441,1222.064709133536,1.0,1404.839182056683,1199.3085866846761,79.00482331860034,3.0
6143,6272,/wiki/UFC_on_ESPN:_Cannonier_vs._Gastelum,2021-08-21,Flyweight,Alexandre Pantoja,def,Brandon Royval,SUB,Submission (rear-naked choke),2.0,1:46,106.0,False,0,1342.7262255581109,1248.2019194465327,0.0,1373.479807213389,1219.1891065641946,79.00482331860034,2.0
6144,6273,/wiki/UFC_on_ESPN:_Cannonier_vs._Gastelum,2021-08-21,Featherweight,Austin Lingo,def,Luis Saldaña,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1200.274460666131,1233.9191036236577,1.0,1246.1892053526994,1190.6033067495366,79.00482331860034,2.0
